// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 190 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="/home/test/json-energy-bench/JsonBench/bin/Release/net10.0/JsonBench-Energy-1/" /p:OutDir="/home/test/json-energy-bench/JsonBench/bin/Release/net10.0/JsonBench-Energy-1/bin/Release/net10.0/" /p:OutputPath="/home/test/json-energy-bench/JsonBench/bin/Release/net10.0/JsonBench-Energy-1/bin/Release/net10.0/" /p:PublishDir="/home/test/json-energy-bench/JsonBench/bin/Release/net10.0/JsonBench-Energy-1/publish/" in /home/test/json-energy-bench/JsonBench/bin/Release/net10.0/JsonBench-Energy-1
// command took 1.62 sec and exited with 0
// start dotnet  build -c Release --no-restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="/home/test/json-energy-bench/JsonBench/bin/Release/net10.0/JsonBench-Energy-1/" /p:OutDir="/home/test/json-energy-bench/JsonBench/bin/Release/net10.0/JsonBench-Energy-1/bin/Release/net10.0/" /p:OutputPath="/home/test/json-energy-bench/JsonBench/bin/Release/net10.0/JsonBench-Energy-1/bin/Release/net10.0/" /p:PublishDir="/home/test/json-energy-bench/JsonBench/bin/Release/net10.0/JsonBench-Energy-1/publish/" --output "/home/test/json-energy-bench/JsonBench/bin/Release/net10.0/JsonBench-Energy-1/bin/Release/net10.0/" in /home/test/json-energy-bench/JsonBench/bin/Release/net10.0/JsonBench-Energy-1
// command took 6.76 sec and exited with 0
// ***** Done, took 00:00:08 (8.54 sec)   *****
// Found 70 benchmarks:
//   DepthIsolationByteBench.STJRefGen_Deser_D1: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJSrcGen_Deser_D1: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Newtonsoft_Deser_D1: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.SpanJson_Deser_D1: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Utf8Json_Deser_D1: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJRefGen_Deser_D15: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJSrcGen_Deser_D15: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Newtonsoft_Deser_D15: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.SpanJson_Deser_D15: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Utf8Json_Deser_D15: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJRefGen_Deser_D2: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJSrcGen_Deser_D2: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Newtonsoft_Deser_D2: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.SpanJson_Deser_D2: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Utf8Json_Deser_D2: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJRefGen_Deser_D25: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJSrcGen_Deser_D25: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Newtonsoft_Deser_D25: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.SpanJson_Deser_D25: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Utf8Json_Deser_D25: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJRefGen_Deser_D4: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJSrcGen_Deser_D4: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Newtonsoft_Deser_D4: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.SpanJson_Deser_D4: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Utf8Json_Deser_D4: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJRefGen_Deser_D40: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJSrcGen_Deser_D40: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Newtonsoft_Deser_D40: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.SpanJson_Deser_D40: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Utf8Json_Deser_D40: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJRefGen_Deser_D8: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJSrcGen_Deser_D8: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Newtonsoft_Deser_D8: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.SpanJson_Deser_D8: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Utf8Json_Deser_D8: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJRefGen_Ser_D1: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJSrcGen_Ser_D1: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Newtonsoft_Ser_D1: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.SpanJson_Ser_D1: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Utf8Json_Ser_D1: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJRefGen_Ser_D15: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJSrcGen_Ser_D15: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Newtonsoft_Ser_D15: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.SpanJson_Ser_D15: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Utf8Json_Ser_D15: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJRefGen_Ser_D2: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJSrcGen_Ser_D2: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Newtonsoft_Ser_D2: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.SpanJson_Ser_D2: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Utf8Json_Ser_D2: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJRefGen_Ser_D25: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJSrcGen_Ser_D25: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Newtonsoft_Ser_D25: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.SpanJson_Ser_D25: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Utf8Json_Ser_D25: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJRefGen_Ser_D4: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJSrcGen_Ser_D4: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Newtonsoft_Ser_D4: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.SpanJson_Ser_D4: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Utf8Json_Ser_D4: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJRefGen_Ser_D40: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJSrcGen_Ser_D40: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Newtonsoft_Ser_D40: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.SpanJson_Ser_D40: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Utf8Json_Ser_D40: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJRefGen_Ser_D8: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.STJSrcGen_Ser_D8: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Newtonsoft_Ser_D8: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.SpanJson_Ser_D8: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
//   DepthIsolationByteBench.Utf8Json_Ser_D8: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)

// **************************
// Benchmark: DepthIsolationByteBench.STJRefGen_Deser_D1: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet JsonBench-Energy-1.dll --anonymousPipes 134 136 --benchmarkName JsonBench.Benchmarks.Isolation.DepthIsolationByteBench.STJRefGen_Deser_D1 --job Energy --benchmarkId 0 in /home/test/json-energy-bench/JsonBench/bin/Release/net10.0/JsonBench-Energy-1/bin/Release/net10.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.5-develop (2026-05-22)
// Runtime=.NET 10.0.7 (10.0.7, 10.0.726.21808), X64 RyuJIT x86-64-v3
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL VectorSize=256
// Job: Energy(OutlierMode=DontRemove, Affinity=100, IterationTime=1s)

OverheadJitting  1: 1 op, 236667.00 ns, 236.6670 us/op
WorkloadJitting  1: 1 op, 295589.00 ns, 295.5890 us/op

OverheadJitting  2: 16 op, 642586.00 ns, 40.1616 us/op
WorkloadJitting  2: 16 op, 754387.00 ns, 47.1492 us/op

WorkloadPilot    1: 16 op, 96889.00 ns, 6.0556 us/op
WorkloadPilot    2: 165152 op, 785061146.00 ns, 4.7536 us/op
WorkloadPilot    3: 210368 op, 993345140.00 ns, 4.7219 us/op
WorkloadPilot    4: 211792 op, 1363984081.00 ns, 6.4402 us/op
WorkloadPilot    5: 155280 op, 1003779283.00 ns, 6.4643 us/op
WorkloadPilot    6: 154704 op, 325466829.00 ns, 2.1038 us/op
WorkloadPilot    7: 475344 op, 984384790.00 ns, 2.0709 us/op
WorkloadPilot    8: 482896 op, 978195988.00 ns, 2.0257 us/op
WorkloadPilot    9: 493664 op, 995061715.00 ns, 2.0157 us/op
WorkloadPilot   10: 496128 op, 999033424.00 ns, 2.0137 us/op
WorkloadPilot   11: 496608 op, 998289877.00 ns, 2.0102 us/op
WorkloadPilot   12: 497472 op, 1006687994.00 ns, 2.0236 us/op

OverheadWarmup   1: 497472 op, 2073086.00 ns, 4.1672 ns/op
OverheadWarmup   2: 497472 op, 2073040.00 ns, 4.1671 ns/op
OverheadWarmup   3: 497472 op, 2068599.00 ns, 4.1582 ns/op
OverheadWarmup   4: 497472 op, 2074374.00 ns, 4.1698 ns/op
OverheadWarmup   5: 497472 op, 2067892.00 ns, 4.1568 ns/op
OverheadWarmup   6: 497472 op, 2070320.00 ns, 4.1617 ns/op
OverheadWarmup   7: 497472 op, 2069723.00 ns, 4.1605 ns/op

OverheadActual   1: 497472 op, 2077638.00 ns, 4.1764 ns/op
OverheadActual   2: 497472 op, 2074388.00 ns, 4.1699 ns/op
OverheadActual   3: 497472 op, 2071271.00 ns, 4.1636 ns/op
OverheadActual   4: 497472 op, 2072133.00 ns, 4.1653 ns/op
OverheadActual   5: 497472 op, 2075583.00 ns, 4.1723 ns/op
OverheadActual   6: 497472 op, 2058476.00 ns, 4.1379 ns/op
OverheadActual   7: 497472 op, 2071193.00 ns, 4.1634 ns/op
OverheadActual   8: 497472 op, 2067713.00 ns, 4.1564 ns/op
OverheadActual   9: 497472 op, 2066023.00 ns, 4.1530 ns/op
OverheadActual  10: 497472 op, 2074471.00 ns, 4.1700 ns/op
OverheadActual  11: 497472 op, 2075485.00 ns, 4.1721 ns/op
OverheadActual  12: 497472 op, 2070872.00 ns, 4.1628 ns/op
OverheadActual  13: 497472 op, 2065344.00 ns, 4.1517 ns/op
OverheadActual  14: 497472 op, 2072450.00 ns, 4.1660 ns/op
OverheadActual  15: 497472 op, 2074439.00 ns, 4.1700 ns/op

WorkloadWarmup   1: 497472 op, 1020975022.00 ns, 2.0523 us/op
WorkloadWarmup   2: 497472 op, 1076703358.00 ns, 2.1643 us/op
WorkloadWarmup   3: 497472 op, 1001150323.00 ns, 2.0125 us/op
WorkloadWarmup   4: 497472 op, 1000329467.00 ns, 2.0108 us/op
WorkloadWarmup   5: 497472 op, 1000290184.00 ns, 2.0107 us/op
WorkloadWarmup   6: 497472 op, 1017646639.00 ns, 2.0456 us/op
WorkloadWarmup   7: 497472 op, 1000728567.00 ns, 2.0116 us/op

// BeforeActualRun
WorkloadActual   1: 497472 op, 1002475995.00 ns, 2.0151 us/op
WorkloadActual   2: 497472 op, 1003158757.00 ns, 2.0165 us/op
WorkloadActual   3: 497472 op, 1004857948.00 ns, 2.0199 us/op
WorkloadActual   4: 497472 op, 1010132059.00 ns, 2.0305 us/op
WorkloadActual   5: 497472 op, 1019587286.00 ns, 2.0495 us/op
WorkloadActual   6: 497472 op, 1004216945.00 ns, 2.0186 us/op
WorkloadActual   7: 497472 op, 1003386830.00 ns, 2.0170 us/op
WorkloadActual   8: 497472 op, 1001321170.00 ns, 2.0128 us/op
WorkloadActual   9: 497472 op, 1000857506.00 ns, 2.0119 us/op
WorkloadActual  10: 497472 op, 1056848121.00 ns, 2.1244 us/op
WorkloadActual  11: 497472 op, 1000093608.00 ns, 2.0104 us/op
WorkloadActual  12: 497472 op, 1000518788.00 ns, 2.0112 us/op
WorkloadActual  13: 497472 op, 1000775314.00 ns, 2.0117 us/op
WorkloadActual  14: 497472 op, 1003166053.00 ns, 2.0165 us/op
WorkloadActual  15: 497472 op, 1018326418.00 ns, 2.0470 us/op

// AfterActualRun
WorkloadResult   1: 497472 op, 1000403862.00 ns, 2.0110 us/op
WorkloadResult   2: 497472 op, 1001086624.00 ns, 2.0123 us/op
WorkloadResult   3: 497472 op, 1002785815.00 ns, 2.0158 us/op
WorkloadResult   4: 497472 op, 1008059926.00 ns, 2.0264 us/op
WorkloadResult   5: 497472 op, 1017515153.00 ns, 2.0454 us/op
WorkloadResult   6: 497472 op, 1002144812.00 ns, 2.0145 us/op
WorkloadResult   7: 497472 op, 1001314697.00 ns, 2.0128 us/op
WorkloadResult   8: 497472 op, 999249037.00 ns, 2.0087 us/op
WorkloadResult   9: 497472 op, 998785373.00 ns, 2.0077 us/op
WorkloadResult  10: 497472 op, 1054775988.00 ns, 2.1203 us/op
WorkloadResult  11: 497472 op, 998021475.00 ns, 2.0062 us/op
WorkloadResult  12: 497472 op, 998446655.00 ns, 2.0070 us/op
WorkloadResult  13: 497472 op, 998703181.00 ns, 2.0076 us/op
WorkloadResult  14: 497472 op, 1001093920.00 ns, 2.0124 us/op
WorkloadResult  15: 497472 op, 1016254285.00 ns, 2.0428 us/op

// AfterAll
// Benchmark Process 451709 has exited with code 0.

Mean = 2.023 μs, StdErr = 0.008 μs (0.38%), N = 15, StdDev = 0.029 μs
Min = 2.006 μs, Q1 = 2.008 μs, Median = 2.012 μs, Q3 = 2.021 μs, Max = 2.120 μs
IQR = 0.013 μs, LowerFence = 1.989 μs, UpperFence = 2.040 μs
ConfidenceInterval = [1.992 μs; 2.055 μs] (CI 99.9%), Margin = 0.032 μs (1.56% of Mean)
Skewness = 2.34, Kurtosis = 7.83, MValue = 2

// ** Remained 189 (99.5 %) benchmark(s) to run. Estimated finish 2026-05-22 18:02 (2h 18m from now) **
// **************************
// Benchmark: DepthIsolationByteBench.STJSrcGen_Deser_D1: Energy(OutlierMode=DontRemove, Affinity=00000100, IterationTime=1s)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet JsonBench-Energy-1.dll --anonymousPipes 137 138 --benchmarkName JsonBench.Benchmarks.Isolation.DepthIsolationByteBench.STJSrcGen_Deser_D1 --job Energy --benchmarkId 1 in /home/test/json-energy-bench/JsonBench/bin/Release/net10.0/JsonBench-Energy-1/bin/Release/net10.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.5-develop (2026-05-22)
// Runtime=.NET 10.0.7 (10.0.7, 10.0.726.21808), X64 RyuJIT x86-64-v3
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL VectorSize=256
// Job: Energy(OutlierMode=DontRemove, Affinity=100, IterationTime=1s)

OverheadJitting  1: 1 op, 237837.00 ns, 237.8370 us/op
WorkloadJitting  1: 1 op, 11074852.00 ns, 11.0749 ms/op

OverheadJitting  2: 16 op, 658220.00 ns, 41.1388 us/op
WorkloadJitting  2: 16 op, 770802.00 ns, 48.1751 us/op

WorkloadPilot    1: 16 op, 104472.00 ns, 6.5295 us/op
WorkloadPilot    2: 153152 op, 709456346.00 ns, 4.6324 us/op
WorkloadPilot    3: 215872 op, 998340268.00 ns, 4.6247 us/op
WorkloadPilot    4: 216240 op, 1432348997.00 ns, 6.6239 us/op
WorkloadPilot    5: 150976 op, 1004581229.00 ns, 6.6539 us/op
WorkloadPilot    6: 150288 op, 313126158.00 ns, 2.0835 us/op
WorkloadPilot    7: 479968 op, 962703130.00 ns, 2.0058 us/op
WorkloadPilot    8: 498576 op, 981547125.00 ns, 1.9687 us/op
WorkloadPilot    9: 507952 op, 998063687.00 ns, 1.9649 us/op
WorkloadPilot   10: 508944 op, 996340816.00 ns, 1.9577 us/op
WorkloadPilot   11: 510816 op, 997244934.00 ns, 1.9523 us/op
WorkloadPilot   12: 512240 op, 1006987576.00 ns, 1.9659 us/op

OverheadWarmup   1: 512240 op, 2168628.00 ns, 4.2336 ns/op
OverheadWarmup   2: 512240 op, 2164570.00 ns, 4.2257 ns/op
OverheadWarmup   3: 512240 op, 2173236.00 ns, 4.2426 ns/op
OverheadWarmup   4: 512240 op, 2166093.00 ns, 4.2287 ns/op
OverheadWarmup   5: 512240 op, 2169502.00 ns, 4.2353 ns/op
OverheadWarmup   6: 512240 op, 2160656.00 ns, 4.2181 ns/op

OverheadActual   1: 512240 op, 2170819.00 ns, 4.2379 ns/op
OverheadActual   2: 512240 op, 2169185.00 ns, 4.2347 ns/op
OverheadActual   3: 512240 op, 2169379.00 ns, 4.2351 ns/op
OverheadActual   4: 512240 op, 2172856.00 ns, 4.2419 ns/op
OverheadActual   5: 512240 op, 2169472.00 ns, 4.2353 ns/op
OverheadActual   6: 512240 op, 2172336.00 ns, 4.2409 ns/op
OverheadActual   7: 512240 op, 2168195.00 ns, 4.2328 ns/op
OverheadActual   8: 512240 op, 2168853.00 ns, 4.2341 ns/op
OverheadActual   9: 512240 op, 2174317.00 ns, 4.2447 ns/op
OverheadActual  10: 512240 op, 2170200.00 ns, 4.2367 ns/op
OverheadActual  11: 512240 op, 2171804.00 ns, 4.2398 ns/op
OverheadActual  12: 512240 op, 2167839.00 ns, 4.2321 ns/op
OverheadActual  13: 512240 op, 2169878.00 ns, 4.2361 ns/op
OverheadActual  14: 512240 op, 2174693.00 ns, 4.2455 ns/op
OverheadActual  15: 512240 op, 2166887.00 ns, 4.2302 ns/op

WorkloadWarmup   1: 512240 op, 1024680913.00 ns, 2.0004 us/op
WorkloadWarmup   2: 512240 op, 1081425563.00 ns, 2.1112 us/op
WorkloadWarmup   3: 512240 op, 1000172708.00 ns, 1.9525 us/op
WorkloadWarmup   4: 512240 op, 1001526004.00 ns, 1.9552 us/op
WorkloadWarmup   5: 512240 op, 998082649.00 ns, 1.9485 us/op
WorkloadWarmup   6: 512240 op, 1017239614.00 ns, 1.9859 us/op

// BeforeActualRun
WorkloadActual   1: 512240 op, 1002782436.00 ns, 1.9576 us/op
WorkloadActual   2: 512240 op, 1004300491.00 ns, 1.9606 us/op
WorkloadActual   3: 512240 op, 1001106458.00 ns, 1.9544 us/op
WorkloadActual   4: 512240 op, 1004798882.00 ns, 1.9616 us/op
WorkloadActual   5: 512240 op, 1012591175.00 ns, 1.9768 us/op
WorkloadActual   6: 512240 op, 1014619152.00 ns, 1.9807 us/op
WorkloadActual   7: 512240 op, 1005742792.00 ns, 1.9634 us/op
WorkloadActual   8: 512240 op, 1010724277.00 ns, 1.9731 us/op
WorkloadActual   9: 512240 op, 1004773944.00 ns, 1.9615 us/op
WorkloadActual  10: 512240 op, 1004331421.00 ns, 1.9607 us/op
WorkloadActual  11: 512240 op, 1066509646.00 ns, 2.0821 us/op
WorkloadActual  12: 512240 op, 1001739906.00 ns, 1.9556 us/op
WorkloadActual  13: 512240 op, 1004308419.00 ns, 1.9606 us/op
WorkloadActual  14: 512240 op, 1000836139.00 ns, 1.9538 us/op
WorkloadActual  15: 512240 op, 1003899141.00 ns, 1.9598 us/op

// AfterActualRun
WorkloadResult   1: 512240 op, 1000612558.00 ns, 1.9534 us/op
WorkloadResult   2: 512240 op, 1002130613.00 ns, 1.9564 us/op
